"trial","log10n","n","snr","variant","p_selected","truth_in_selected","n_spurious_selected","p_final","success","truth_in_final","n_spurious_final","selected"
0,5,1e+05,49,"min/min",14,TRUE,7,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x3^4"
0,5,1e+05,49,"min/1se",15,TRUE,8,8,TRUE,TRUE,0,"x2;x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x3^4;x1^3 x2 x3"
0,5,1e+05,49,"1se/1se",15,TRUE,8,8,TRUE,TRUE,0,"x2;x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x3^4;x1^3 x2 x3"
1,5,1e+05,49,"min/min",39,FALSE,34,35,FALSE,FALSE,29,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x2^3;x1 x2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x2^4;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x1^2 x2 x3^2;x2^3 x3^2;x1 x3^4;x3^5"
1,5,1e+05,49,"min/1se",37,FALSE,33,35,FALSE,FALSE,30,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x2^3;x1 x2 x3;x2^2 x3;x1 x3^2;x1^4;x1^2 x2^2;x2^4;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x1^2 x2 x3^2;x2^3 x3^2;x1 x3^4;x3^5"
1,5,1e+05,49,"1se/1se",19,FALSE,16,20,FALSE,FALSE,16,"x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^4;x1^2 x2^2;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^3;x1 x2^4;x1^4 x3;x1 x2^3 x3"
2,5,1e+05,49,"min/min",25,TRUE,18,8,TRUE,TRUE,0,"x2;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2;x1 x3^3;x3^4;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3"
2,5,1e+05,49,"min/1se",17,FALSE,12,18,FALSE,FALSE,12,"x2;x3;x1^2;x2^2;x1 x3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x2^2 x3^2;x3^4"
2,5,1e+05,49,"1se/1se",16,FALSE,11,17,FALSE,FALSE,11,"x2;x3;x1^2;x2^2;x1 x3;x1^2 x2;x1 x2^2;x1^2 x3;x1 x2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x2^2 x3^2;x3^4"
3,5,1e+05,49,"min/min",33,TRUE,26,10,FALSE,TRUE,2,"x1;x2;x3;x1^2;x2^2;x2 x3;x1^2 x2;x2^3;x1^2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x1^5;x1^4 x2;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3"
3,5,1e+05,49,"min/1se",17,FALSE,12,18,FALSE,FALSE,12,"x1;x2;x3;x1^2;x2^2;x2 x3;x1^2 x2;x2^3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2"
3,5,1e+05,49,"1se/1se",17,FALSE,12,18,FALSE,FALSE,12,"x1;x2;x3;x1^2;x2^2;x2 x3;x1^2 x2;x2^3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2"
4,5,1e+05,49,"min/min",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2;x3^4"
4,5,1e+05,49,"min/1se",15,FALSE,9,14,FALSE,FALSE,7,"x3;x1^2;x2^2;x1 x3;x1^2 x2;x2^3;x1^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2;x2 x3^3;x3^4"
4,5,1e+05,49,"1se/1se",16,FALSE,10,13,FALSE,FALSE,6,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x2;x2^3;x1^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2;x2 x3^3;x3^4"
5,5,1e+05,49,"min/min",25,FALSE,19,21,FALSE,FALSE,14,"x2;x3;x1^2;x2^2;x3^2;x1^3;x1^2 x2;x1 x2^2;x1 x2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x1 x2^2 x3^2"
5,5,1e+05,49,"min/1se",18,FALSE,13,18,FALSE,FALSE,12,"x3;x1^2;x2^2;x1^3;x1 x2^2;x1 x2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3"
5,5,1e+05,49,"1se/1se",18,FALSE,13,18,FALSE,FALSE,12,"x3;x1^2;x2^2;x1^3;x1 x2^2;x1 x2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3"
6,5,1e+05,49,"min/min",15,TRUE,8,8,TRUE,TRUE,0,"x1;x3;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4"
6,5,1e+05,49,"min/1se",13,TRUE,6,8,TRUE,TRUE,0,"x2;x3;x1^2;x2^2;x1 x3;x1 x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3"
6,5,1e+05,49,"1se/1se",13,TRUE,6,8,TRUE,TRUE,0,"x2;x3;x1^2;x2^2;x1 x3;x1 x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3"
7,5,1e+05,49,"min/min",31,FALSE,25,22,FALSE,FALSE,15,"x1;x2;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x2^3;x1^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x2^2 x3^3"
7,5,1e+05,49,"min/1se",17,FALSE,13,17,FALSE,FALSE,12,"x1;x3;x1^2;x2^2;x1 x3;x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3"
7,5,1e+05,49,"1se/1se",17,FALSE,13,17,FALSE,FALSE,12,"x1;x3;x1^2;x2^2;x1 x3;x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3"
8,5,1e+05,49,"min/min",19,FALSE,13,17,FALSE,FALSE,10,"x1;x3;x1^2;x1 x2;x2^2;x1^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3;x2^4 x3"
8,5,1e+05,49,"min/1se",16,FALSE,11,14,FALSE,FALSE,8,"x1;x3;x1^2;x1 x2;x2^2;x1^3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
8,5,1e+05,49,"1se/1se",15,FALSE,10,15,FALSE,FALSE,9,"x1;x3;x1^2;x1 x2;x2^2;x1^3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4"
9,5,1e+05,49,"min/min",32,FALSE,26,31,FALSE,FALSE,24,"x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^4 x2;x1^2 x2^3;x1 x2^4;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^2 x3^3;x1 x3^4"
9,5,1e+05,49,"min/1se",16,FALSE,12,16,FALSE,FALSE,12,"x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^3"
9,5,1e+05,49,"1se/1se",16,FALSE,12,16,FALSE,FALSE,12,"x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^3"
10,5,1e+05,49,"min/min",9,TRUE,2,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
10,5,1e+05,49,"min/1se",13,TRUE,6,9,FALSE,TRUE,1,"x3;x1^2;x2^2;x2 x3;x1^3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
10,5,1e+05,49,"1se/1se",13,TRUE,6,9,FALSE,TRUE,1,"x3;x1^2;x2^2;x2 x3;x1^3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
11,5,1e+05,49,"min/min",48,TRUE,41,12,FALSE,TRUE,4,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3;x1 x3^4;x3^5"
11,5,1e+05,49,"min/1se",20,FALSE,15,20,FALSE,FALSE,14,"x2;x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x3;x3^3;x1^2 x2^2;x1 x2^3;x2^4;x1^2 x2 x3;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^3;x1^3 x2 x3;x1^2 x2^2 x3"
11,5,1e+05,49,"1se/1se",18,FALSE,13,19,FALSE,FALSE,13,"x2;x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x3;x3^3;x1^2 x2^2;x1 x2^3;x2^4;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^3;x1^3 x2 x3;x1^2 x2^2 x3"
12,5,1e+05,49,"min/min",36,FALSE,31,31,FALSE,FALSE,25,"x1;x2;x3;x1^2;x2^2;x3^2;x1^3;x1 x2^2;x2^3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3"
12,5,1e+05,49,"min/1se",32,FALSE,27,27,FALSE,FALSE,21,"x1;x2;x3;x1^2;x2^2;x3^2;x1^3;x1^2 x2;x1 x2^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3"
12,5,1e+05,49,"1se/1se",26,FALSE,21,22,FALSE,FALSE,16,"x1;x2;x3;x1^2;x2^2;x2 x3;x3^2;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^3 x2^2;x1 x2^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x3^3"
13,5,1e+05,49,"min/min",42,FALSE,36,32,FALSE,FALSE,25,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x1 x2^2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x1 x3^4;x2 x3^4"
13,5,1e+05,49,"min/1se",24,FALSE,19,25,FALSE,FALSE,19,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x2^3;x2 x3^2;x3^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1 x2^2 x3^2;x1 x3^4"
13,5,1e+05,49,"1se/1se",24,FALSE,19,23,FALSE,FALSE,17,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x2^3;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1 x3^4"
14,5,1e+05,49,"min/min",28,FALSE,23,25,FALSE,FALSE,19,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x2^5;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
14,5,1e+05,49,"min/1se",18,FALSE,13,18,FALSE,FALSE,12,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
14,5,1e+05,49,"1se/1se",18,FALSE,13,18,FALSE,FALSE,12,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
15,5,1e+05,49,"min/min",21,FALSE,16,20,FALSE,FALSE,14,"x1;x3;x1^2;x2^2;x3^2;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2"
15,5,1e+05,49,"min/1se",16,FALSE,11,17,FALSE,FALSE,11,"x3;x1^2;x2^2;x1 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
15,5,1e+05,49,"1se/1se",16,FALSE,11,17,FALSE,FALSE,11,"x3;x1^2;x2^2;x1 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
16,5,1e+05,49,"min/min",16,FALSE,11,17,FALSE,FALSE,11,"x2;x3;x1^2;x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
16,5,1e+05,49,"min/1se",20,FALSE,15,19,FALSE,FALSE,13,"x2;x3;x1^2;x2^2;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
16,5,1e+05,49,"1se/1se",20,FALSE,15,19,FALSE,FALSE,13,"x2;x3;x1^2;x2^2;x1^3;x1 x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
17,5,1e+05,49,"min/min",20,TRUE,13,11,FALSE,TRUE,3,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x3^4;x1^3 x3^2"
17,5,1e+05,49,"min/1se",30,TRUE,23,9,FALSE,TRUE,1,"x1;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1 x3^4"
17,5,1e+05,49,"1se/1se",30,TRUE,23,11,FALSE,TRUE,3,"x1;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^3 x2^2;x1 x2^4;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1 x3^4"
18,5,1e+05,49,"min/min",11,TRUE,4,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4"
18,5,1e+05,49,"min/1se",25,TRUE,18,13,FALSE,TRUE,5,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^2 x3;x1 x2^2 x3^2;x2^3 x3^2"
18,5,1e+05,49,"1se/1se",25,TRUE,18,13,FALSE,TRUE,5,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^2 x3;x1 x2^2 x3^2;x2^3 x3^2"
19,5,1e+05,49,"min/min",25,TRUE,18,14,FALSE,TRUE,6,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1^2 x2;x1 x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3;x2^3 x3^2"
19,5,1e+05,49,"min/1se",19,FALSE,13,18,FALSE,FALSE,11,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x1 x2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3"
19,5,1e+05,49,"1se/1se",19,FALSE,13,18,FALSE,FALSE,11,"x2;x3;x1^2;x2^2;x2 x3;x1^3;x1 x2^2;x1 x2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3"
0,4.8,63096,49,"min/min",14,TRUE,7,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x3^4"
0,4.8,63096,49,"min/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4"
0,4.8,63096,49,"1se/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4"
1,4.8,63096,49,"min/min",42,FALSE,37,39,FALSE,FALSE,33,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1 x2^2;x2^3;x1 x2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x2^5;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x1^2 x2 x3^2;x2^3 x3^2;x1 x3^4;x3^5"
1,4.8,63096,49,"min/1se",19,FALSE,16,19,FALSE,FALSE,15,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x2;x1^4;x1^2 x2^2;x1^2 x2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1 x2^4;x1^4 x3;x1 x2^3 x3;x2^3 x3^2"
1,4.8,63096,49,"1se/1se",19,FALSE,16,19,FALSE,FALSE,15,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x2;x1^4;x1^2 x2^2;x1^2 x2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1 x2^4;x1^4 x3;x1 x2^3 x3;x2^3 x3^2"
2,4.8,63096,49,"min/min",19,TRUE,12,8,TRUE,TRUE,0,"x2;x3;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x3^4;x1^3 x2 x3;x1 x2^3 x3"
2,4.8,63096,49,"min/1se",18,FALSE,13,19,FALSE,FALSE,13,"x2;x3;x1^2;x2^2;x1 x3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x2^2 x3^2;x3^4;x1^3 x2 x3"
2,4.8,63096,49,"1se/1se",17,FALSE,12,18,FALSE,FALSE,12,"x2;x3;x1^2;x2^2;x1 x3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x2^2 x3^2;x3^4"
3,4.8,63096,49,"min/min",26,TRUE,19,10,FALSE,TRUE,2,"x1;x2;x3;x1^2;x2^2;x2 x3;x1^2 x2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x2^3 x3^2;x1^2 x3^3"
3,4.8,63096,49,"min/1se",18,FALSE,13,18,FALSE,FALSE,12,"x1;x2;x3;x1^2;x2^2;x2 x3;x2^3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x1^3 x2^2;x1^2 x2^2 x3"
3,4.8,63096,49,"1se/1se",18,FALSE,13,18,FALSE,FALSE,12,"x1;x2;x3;x1^2;x2^2;x2 x3;x2^3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x1^3 x2^2;x1^2 x2^2 x3"
4,4.8,63096,49,"min/min",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2;x3^4"
