"trial","sweep","log10n","n","snr","design","p","kappa","vif_max","vif_median","n_vif_gt10"
2,"n",3.4,2512,49,"truth",7,10.3465809529904,7.9705406176351,3.4117527517061,0
2,"n",3.4,2512,49,"selected",30,362.77492307376,6242.77584063324,64.908468107157,25
3,"n",3.4,2512,49,"full",55,1401.46798327895,66217.7543035297,529.947533139657,55
3,"n",3.4,2512,49,"trimmed",55,1401.46798327895,66217.7543035297,529.947533139657,55
3,"n",3.4,2512,49,"truth",7,9.30228237917617,7.31404348983287,2.93299136520356,0
3,"n",3.4,2512,49,"selected",7,9.30228237917617,7.31404348983287,2.93299136520356,0
4,"n",3.4,2512,49,"full",55,2201.21159972076,151501.033279687,974.86443407527,55
4,"n",3.4,2512,49,"trimmed",55,2201.21159972076,151501.033279687,974.86443407527,55
4,"n",3.4,2512,49,"truth",7,10.486487710163,7.72253666821844,3.77124606994838,0
4,"n",3.4,2512,49,"selected",11,225.920881440402,3280.135725689,33.8617724787275,7
5,"n",3.4,2512,49,"full",55,1678.84270006603,102133.850926085,859.202809918968,55
5,"n",3.4,2512,49,"trimmed",34,282.91775485797,4501.99695449657,143.041418238981,34
5,"n",3.4,2512,49,"truth",7,9.74705778648757,8.44780578761384,2.99402418080367,0
5,"n",3.4,2512,49,"selected",18,216.104203663041,3212.9646137521,25.3780584527308,13
6,"n",3.4,2512,49,"full",55,5390.00320692183,779800.606802093,629.245977276122,55
6,"n",3.4,2512,49,"trimmed",55,5390.00320692183,779800.606802093,629.245977276122,55
6,"n",3.4,2512,49,"truth",7,21.7656515448312,9.39607595936885,7.37842455480472,0
6,"n",3.4,2512,49,"selected",15,518.27348384934,8909.04860762552,690.243080510397,14
7,"n",3.4,2512,49,"full",55,3345.77115940402,325333.595188504,879.769840921371,55
7,"n",3.4,2512,49,"trimmed",55,3345.77115940402,325333.595188504,879.769840921371,55
7,"n",3.4,2512,49,"truth",7,11.0493864938839,8.02694806617991,3.96317399776789,0
7,"n",3.4,2512,49,"selected",9,226.169737579702,3723.46046229158,5.01077259147783,4
8,"n",3.4,2512,49,"full",55,1485.99535810476,87812.3794347358,1272.42546164699,55
8,"n",3.4,2512,49,"trimmed",34,270.758832705876,4293.33507704147,148.076704552381,34
8,"n",3.4,2512,49,"truth",7,9.81724520444415,8.32124694377006,3.40583940942426,0
8,"n",3.4,2512,49,"selected",7,9.81724520444415,8.32124694377006,3.40583940942426,0
9,"n",3.4,2512,49,"full",55,650.307740999389,14009.1772517489,808.41012015175,55
9,"n",3.4,2512,49,"trimmed",55,650.307740999389,14009.1772517489,808.41012015175,55
9,"n",3.4,2512,49,"truth",7,8.90614684980393,8.53323813647221,2.38202078378605,0
9,"n",3.4,2512,49,"selected",27,119.963772105664,889.168252194226,17.7708454884208,15
0,"n",3.2,1585,49,"full",55,5197.34244701783,859745.244831002,933.730552345482,55
0,"n",3.2,1585,49,"trimmed",55,5197.34244701783,859745.244831002,933.730552345482,55
0,"n",3.2,1585,49,"truth",7,12.6301153418161,7.47833260156758,4.89943087476425,0
0,"n",3.2,1585,49,"selected",11,208.898091445019,2637.16421422112,9.63374436461688,5
1,"n",3.2,1585,49,"full",55,9556.94237717092,3899317.235626,139864.073050554,55
1,"n",3.2,1585,49,"trimmed",34,1579.63111517464,153008.225791766,2203.5625919815,34
1,"n",3.2,1585,49,"truth",7,11.3252834345301,14.2212356503729,2.16821453056613,2
1,"n",3.2,1585,49,"selected",13,14.8499785463708,36.6643166630768,6.11463591461104,5
2,"n",3.2,1585,49,"full",55,4821.04548980694,674856.328917592,1721.46283949153,55
2,"n",3.2,1585,49,"trimmed",55,4821.04548980694,674856.328917592,1721.46283949153,55
2,"n",3.2,1585,49,"truth",7,10.7879894150546,7.93480011963141,3.76495167514184,0
2,"n",3.2,1585,49,"selected",7,10.7879894150546,7.93480011963141,3.76495167514184,0
3,"n",3.2,1585,49,"full",55,2495.50582731877,133335.120539163,4046.70516552265,55
3,"n",3.2,1585,49,"trimmed",55,2495.50582731877,133335.120539163,4046.70516552265,55
3,"n",3.2,1585,49,"truth",7,9.48408789943388,8.1003659996956,3.28456896101163,0
3,"n",3.2,1585,49,"selected",12,17.6963487792793,25.5549511935648,8.51223523415827,4
4,"n",3.2,1585,49,"full",55,4792.66800622549,539920.409150595,2885.07974740151,55
4,"n",3.2,1585,49,"trimmed",55,4792.66800622549,539920.409150595,2885.07974740151,55
4,"n",3.2,1585,49,"truth",7,12.4435302378356,8.81620280213836,4.57521384669109,0
4,"n",3.2,1585,49,"selected",19,95.3970863432502,460.825937905478,20.740189792945,13
5,"n",3.2,1585,49,"full",55,3058.90966138674,324492.519137976,4893.07097316609,55
5,"n",3.2,1585,49,"trimmed",34,276.687047441597,4518.67460101986,324.799157339877,34
5,"n",3.2,1585,49,"truth",7,8.66246144096396,7.34873778525234,2.77276531572046,0
5,"n",3.2,1585,49,"selected",18,203.758198112215,3089.86996239484,18.436196306749,11
6,"n",3.2,1585,49,"full",55,95157.5696368903,134157535.007029,29957.173838861,55
6,"n",3.2,1585,49,"trimmed",55,95157.5696368903,134157535.007029,29957.173838861,55
6,"n",3.2,1585,49,"truth",7,57.2883884514547,35.4012989825287,25.1810023079672,5
6,"n",3.2,1585,49,"selected",8,288.361521385263,1998.43669874751,14.2565488041816,5
7,"n",3.2,1585,49,"full",55,8675.60721405856,1776744.41026338,3816.91376390478,55
7,"n",3.2,1585,49,"trimmed",55,8675.60721405856,1776744.41026338,3816.91376390478,55
7,"n",3.2,1585,49,"truth",7,13.2762647894722,9.32433552407098,4.92623457727878,0
7,"n",3.2,1585,49,"selected",19,90.3228157831856,424.038582563431,21.9713253601634,13
8,"n",3.2,1585,49,"full",55,2088.3319810904,156570.227789694,2752.59795996566,55
8,"n",3.2,1585,49,"trimmed",34,272.717249445717,4285.48896475817,192.478679084954,34
8,"n",3.2,1585,49,"truth",7,8.98867627167136,7.48913785409506,3.06148207366511,0
8,"n",3.2,1585,49,"selected",8,18.006025013428,31.4722796405456,5.69835997563468,2
9,"n",3.2,1585,49,"full",55,21229.5551228745,8159901.14946519,490131.842021078,55
9,"n",3.2,1585,49,"trimmed",55,21229.5551228745,8159901.14946519,490131.842021078,55
9,"n",3.2,1585,49,"truth",7,12.015678808777,14.7733009173347,5.01768714868328,2
9,"n",3.2,1585,49,"selected",47,15781.6433875468,6034207.90731949,237892.445499936,47
0,"n",3,1000,49,"full",55,173221.14296692,706080392.35636,484083.763272635,55
0,"n",3,1000,49,"trimmed",55,173221.14296692,706080392.35636,484083.763272635,55
0,"n",3,1000,49,"truth",7,22.6320052169127,13.0087067859262,8.51001066295622,2
0,"n",3,1000,49,"selected",13,2814.2079436095,271929.612057379,675.80337995761,12
1,"n",3,1000,49,"full",55,831805.924724742,13396333907.0428,222974821.699988,55
1,"n",3,1000,49,"trimmed",55,831805.924724742,13396333907.0428,222974821.699988,55
1,"n",3,1000,49,"truth",7,10.7424699098256,14.0841530575451,9.83806685880288,3
1,"n",3,1000,49,"selected",41,377806.345435045,3932266818.3924,47909006.4468501,40
2,"n",3,1000,49,"full",55,117949.764641628,315480888.425981,363940.359173389,55
2,"n",3,1000,49,"trimmed",55,117949.764641628,315480888.425981,363940.359173389,55
2,"n",3,1000,49,"truth",7,13.9521395109666,9.87519071464367,5.23043465393629,0
2,"n",3,1000,49,"selected",9,325.509537378332,6800.78439052821,7.25539349024307,4
3,"n",3,1000,49,"full",55,22944.514984147,10803919.6337971,703510.504103185,55
3,"n",3,1000,49,"trimmed",55,22944.514984147,10803919.6337971,703510.504103185,55
3,"n",3,1000,49,"truth",7,10.119893700894,9.45535914588646,3.62672509296839,0
3,"n",3,1000,49,"selected",23,153.164288875262,1578.31979751853,143.339076742609,23
4,"n",3,1000,49,"full",55,159002.483590696,573965791.882007,385917.812803922,55
4,"n",3,1000,49,"trimmed",55,159002.483590696,573965791.882007,385917.812803922,55
4,"n",3,1000,49,"truth",7,14.9913663493592,10.6022267730345,5.41236967802509,1
4,"n",3,1000,49,"selected",18,3626.88877492392,469929.445836304,267.787671127245,16
5,"n",3,1000,49,"full",55,23015.0471279392,17533945.1278984,191249.819835879,55
5,"n",3,1000,49,"trimmed",55,23015.0471279392,17533945.1278984,191249.819835879,55
5,"n",3,1000,49,"truth",7,8.29157812714141,6.81989281327036,4.31346918373922,0
5,"n",3,1000,49,"selected",21,291.010390606779,5169.705901567,34.5466282132375,18
6,"n",3,1000,49,"full",55,8340067.99482889,562703770521.709,25243061.0435318,55
6,"n",3,1000,49,"trimmed",55,8340067.99482889,562703770521.709,25243061.0435318,55
6,"n",3,1000,49,"truth",7,153.753597213503,179.695263854744,150.707485794827,6
6,"n",3,1000,49,"selected",17,279503.213209614,841048776.364222,1510615.01904879,15
7,"n",3,1000,49,"full",55,125899.521732984,366519550.243664,339531.491939876,55
7,"n",3,1000,49,"trimmed",55,125899.521732984,366519550.243664,339531.491939876,55
7,"n",3,1000,49,"truth",7,15.0189083654038,10.3563423727513,5.47327908141071,1
7,"n",3,1000,49,"selected",14,2012.0479674458,171825.774571378,150.411578215765,9
8,"n",3,1000,49,"full",55,26089.3581071887,20386375.245849,200850.627419734,55
8,"n",3,1000,49,"trimmed",55,26089.3581071887,20386375.245849,200850.627419734,55
8,"n",3,1000,49,"truth",7,8.96910036895746,10.0193984209088,5.54874232994829,1
8,"n",3,1000,49,"selected",22,182.077400281389,2272.3261696199,21.8726941483479,17
9,"n",3,1000,49,"full",55,3934617.52516108,134291496522.26,2166636379.18762,55
9,"n",3,1000,49,"trimmed",55,3934617.52516108,134291496522.26,2166636379.18762,55
9,"n",3,1000,49,"truth",7,33.2535127429573,142.227269062358,18.115511110464,5
9,"n",3,1000,49,"selected",38,896491.568144573,16878730037.6301,239607322.816854,37
0,"n",2.8,631,49,"full",55,1584721.99128178,49547003178.0506,7779913.12754476,55
0,"n",2.8,631,49,"trimmed",55,1584721.99128178,49547003178.0506,7779913.12754476,55
0,"n",2.8,631,49,"truth",7,32.1076333823582,25.0370428381415,14.2008139611532,6
0,"n",2.8,631,49,"selected",16,12144.1429704494,4888964.8876344,141.204379287552,14
1,"n",2.8,631,49,"full",55,6686592.4007257,653642906730.115,10449017364.8467,55
1,"n",2.8,631,49,"trimmed",55,6686592.4007257,653642906730.115,10449017364.8467,55
1,"n",2.8,631,49,"truth",7,12.4036062880668,14.1495872840396,9.54582375723106,3
1,"n",2.8,631,49,"selected",32,50328.3982949735,95747143.0627541,8043360.28887848,32
2,"n",2.8,631,49,"full",55,272599.801754176,2153614380.46545,1417952.1115086,55
2,"n",2.8,631,49,"trimmed",55,272599.801754176,2153614380.46545,1417952.1115086,55
2,"n",2.8,631,49,"truth",7,12.2731099295008,9.41016115026499,5.1072710443291,0
2,"n",2.8,631,49,"selected",24,1623.15677108806,143746.172889448,120.398680969884,22
3,"n",2.8,631,49,"full",55,180468.691398849,551690975.041297,16433957.2035522,55
3,"n",2.8,631,49,"trimmed",55,180468.691398849,551690975.041297,16433957.2035522,55
3,"n",2.8,631,49,"truth",7,21.5300210775008,72.1221678920402,5.80570712664455,2
3,"n",2.8,631,49,"selected",21,631.481897967259,18090.5634301362,1049.71858469159,21
4,"n",2.8,631,49,"full",55,529151.109743102,7502160773.35513,2098651.39596081,55
4,"n",2.8,631,49,"trimmed",55,529151.109743102,7502160773.35513,2098651.39596081,55
4,"n",2.8,631,49,"truth",7,17.7724388673881,12.4977649295735,6.51245724017244,1
4,"n",2.8,631,49,"selected",7,17.7724388673881,12.4977649295735,6.51245724017244,1
5,"n",2.8,631,49,"full",55,123011.477351509,396812602.014575,2668222.08735953,55
5,"n",2.8,631,49,"trimmed",55,123011.477351509,396812602.014575,2668222.08735953,55
5,"n",2.8,631,49,"truth",7,10.5323565036587,8.69352764980819,4.60476318723454,0
5,"n",2.8,631,49,"selected",22,512.424563880807,12034.3159424828,397.616832239216,22
6,"n",2.8,631,49,"full",55,90773462.8695978,42891425022576.2,1223102790.47044,55
6,"n",2.8,631,49,"trimmed",55,90773462.8695978,42891425022576.2,1223102790.47044,55
6,"n",2.8,631,49,"truth",7,311.460202934841,578.920425420893,500.857617730783,6
6,"n",2.8,631,49,"selected",21,2593461.81930526,48246822297.611,13511245.0099105,21
7,"n",2.8,631,49,"full",55,670633.682106094,9587583629.76906,2719847.85572927,55
7,"n",2.8,631,49,"trimmed",55,670633.682106094,9587583629.76906,2719847.85572927,55
7,"n",2.8,631,49,"truth",7,23.4625699228115,17.48217195213,8.64799450686208,2
7,"n",2.8,631,49,"selected",30,8062.28745970512,2236691.51163194,408.171941734525,29
8,"n",2.8,631,49,"full",55,184705.901529462,790926026.364817,2662014.84678347,55
8,"n",2.8,631,49,"trimmed",55,184705.901529462,790926026.364817,2662014.84678347,55
8,"n",2.8,631,49,"truth",7,12.1776229338378,13.9096901056011,7.93073613422268,2
8,"n",2.8,631,49,"selected",27,2817.25942711636,194389.631519237,851.290917139533,27
9,"n",2.8,631,49,"full",55,46921275.8975262,31827559204031.8,270153842258.51,55
9,"n",2.8,631,49,"trimmed",55,46921275.8975262,31827559204031.8,270153842258.51,55
9,"n",2.8,631,49,"truth",7,36.9773271836815,144.432121994077,18.4504692131462,5
9,"n",2.8,631,49,"selected",26,1577785.96148853,73162048319.3569,1460524621.92781,25
0,"n",2.6,398,49,"full",55,76050946.4261057,76984609014880.3,1485401394.12911,55
0,"n",2.6,398,49,"trimmed",55,76050946.4261057,76984609014880.3,1485401394.12911,55
0,"n",2.6,398,49,"truth",7,60.7168574601259,59.6644438673074,27.5251441086092,6
0,"n",2.6,398,49,"selected",24,71078.437834313,297953115.474374,80072.0507443588,24
1,"n",2.6,398,49,"full",55,131621534.311072,81145939231900.8,864497481019.387,55
1,"n",2.6,398,49,"trimmed",55,131621534.311072,81145939231900.8,864497481019.387,55
1,"n",2.6,398,49,"truth",7,380.202599615956,3352.76064960385,420.387264515253,7
1,"n",2.6,398,49,"selected",14,2398.65302519356,102787.272722569,10563.450762869,14
2,"n",2.6,398,49,"full",55,12819317.4973549,2227299518976.51,86423298.5413226,55
2,"n",2.6,398,49,"trimmed",55,12819317.4973549,2227299518976.51,86423298.5413226,55
2,"n",2.6,398,49,"truth",7,19.5671593261245,27.6798903624702,12.4974464588644,4
2,"n",2.6,398,49,"selected",16,2345.30629973693,217412.019404188,584.641692888288,16
3,"n",2.6,398,49,"full",55,2957939.52739502,89815121300.4905,2916975161.64646,55
3,"n",2.6,398,49,"trimmed",55,2957939.52739502,89815121300.4905,2916975161.64646,55
3,"n",2.6,398,49,"truth",7,24.5836112077371,73.4652589435112,10.7593999119888,4
3,"n",2.6,398,49,"selected",14,391.476042307622,12065.0726945381,492.224113599441,14
4,"n",2.6,398,49,"full",55,6486292.17946097,668437792559.628,183265364.447395,55
4,"n",2.6,398,49,"trimmed",55,6486292.17946097,668437792559.628,183265364.447395,55
4,"n",2.6,398,49,"truth",7,16.2840184711189,14.716983325973,8.87323448122217,3
4,"n",2.6,398,49,"selected",19,15067.808787848,7430013.68774323,4703.36714991627,19
5,"n",2.6,398,49,"full",55,1072752.87273908,40803638835.4934,62219402.3998391,55
5,"n",2.6,398,49,"trimmed",55,1072752.87273908,40803638835.4934,62219402.3998391,55
5,"n",2.6,398,49,"truth",7,9.14761466440115,8.97709566222118,7.45580944051915,0
5,"n",2.6,398,49,"selected",26,2951.04423973126,522625.797046806,17891.8069743742,26
6,"n",2.6,398,49,"full",55,759029796.184001,3002399751580330,25212805859.0863,55
6,"n",2.6,398,49,"trimmed",55,759029796.184001,3002399751580330,25212805859.0863,55
6,"n",2.6,398,49,"truth",7,808.027067627732,5137.65132849118,4668.79762709127,6
6,"n",2.6,398,49,"selected",11,4781.16955423376,130540.333751734,39338.17238918,10
7,"n",2.6,398,49,"full",55,14316300.8550768,3455005467871.5,588360546.757625,55
7,"n",2.6,398,49,"trimmed",55,14316300.8550768,3455005467871.5,588360546.757625,55
7,"n",2.6,398,49,"truth",7,24.6810105295974,25.3806930767725,12.7832818120842,4
7,"n",2.6,398,49,"selected",21,96489.3878654824,328539311.036207,26978.7838954328,21
8,"n",2.6,398,49,"full",55,371277.759643227,1362527915.88683,49948332.0681144,55
8,"n",2.6,398,49,"trimmed",55,371277.759643227,1362527915.88683,49948332.0681144,55
8,"n",2.6,398,49,"truth",7,21.8771272286821,57.1054141371359,6.86283210993622,3
8,"n",2.6,398,49,"selected",25,9102.05476805547,3865074.39826463,89007.8447089891,25
9,"n",2.6,398,49,"full",55,1760900294.4633,4503599627370496,31940422889152.5,55
9,"n",2.6,398,49,"trimmed",55,1760900294.4633,4503599627370496,31940422889152.5,55
9,"n",2.6,398,49,"truth",7,554.398324342071,1209.05103270523,265.147808183605,7
9,"n",2.6,398,49,"selected",11,2948.46040661437,953086.330657338,7006.18153441716,10
0,"n",2.4,251,49,"full",55,802515175.801537,9007199254740992,822199840688.361,55
0,"n",2.4,251,49,"trimmed",55,802515175.801537,9007199254740992,822199840688.361,55
0,"n",2.4,251,49,"truth",7,143.83859037792,286.016838052743,139.097601521587,7
0,"n",2.4,251,49,"selected",13,9657.86913244212,4087373.62052547,376141.30173472,12
1,"n",2.4,251,49,"full",55,234778102.421343,321685687669321,3714308971027.21,55
1,"n",2.4,251,49,"trimmed",55,234778102.421343,321685687669321,3714308971027.21,55
1,"n",2.4,251,49,"truth",7,1753.7324034206,97470.1619382127,11250.779701325,7
1,"n",2.4,251,49,"selected",9,256.224922516176,1471.55992261779,46.9797598155493,7
2,"n",2.4,251,49,"full",55,68164600.532698,65269559816963.7,151348432354.964,55
2,"n",2.4,251,49,"trimmed",55,68164600.532698,65269559816963.7,151348432354.964,55
2,"n",2.4,251,49,"truth",7,64.4613064394072,410.295046894014,22.5405881285073,6
2,"n",2.4,251,49,"selected",26,297587.489835555,3258092694.15589,3729390.87086798,26
3,"n",2.4,251,49,"full",55,10115373.8132249,1007742140830.27,27203617166.6853,55
3,"n",2.4,251,49,"trimmed",55,10115373.8132249,1007742140830.27,27203617166.6853,55
3,"n",2.4,251,49,"truth",7,129.76269102592,1567.89708611984,152.247608343634,7
3,"n",2.4,251,49,"selected",8,90.5145555793114,1072.90058252487,8.76796146606326,4
4,"n",2.4,251,49,"full",55,53264839.7624228,49219668058693.9,35473704491.0874,55
4,"n",2.4,251,49,"trimmed",55,53264839.7624228,49219668058693.9,35473704491.0874,55
4,"n",2.4,251,49,"truth",7,123.05236927751,870.752402020255,169.408516244862,7
4,"n",2.4,251,49,"selected",19,21913.066135749,26723465.1748052,93260.0288236524,19
5,"n",2.4,251,49,"full",55,9103911.23171416,1568378766279.12,55632963081.4618,55
5,"n",2.4,251,49,"trimmed",55,9103911.23171416,1568378766279.12,55632963081.4618,55
5,"n",2.4,251,49,"truth",7,17.9452069502939,20.5444884672102,8.69242153271367,3
5,"n",2.4,251,49,"selected",24,13301.0838491543,5562890.48143193,229630.315553654,24
6,"n",2.4,251,49,"full",55,118875559187.587,1e+16,15857745166797.5,55
6,"n",2.4,251,49,"trimmed",55,118875559187.587,1e+16,15857745166797.5,55
6,"n",2.4,251,49,"truth",7,974.149705616455,9757.51358377027,7330.12109166226,7
6,"n",2.4,251,49,"selected",16,760784.04315733,10906540576.5203,44472384.9020186,16
7,"n",2.4,251,49,"full",55,100910763.422767,155296538874845,42447144905.8945,55
7,"n",2.4,251,49,"trimmed",55,100910763.422767,155296538874845,42447144905.8945,55
7,"n",2.4,251,49,"truth",7,100.155880414756,448.985444280927,90.8236174730803,7
7,"n",2.4,251,49,"selected",8,110.735823780822,522.069318865689,256.197234512005,8
8,"n",2.4,251,49,"full",55,21365954.8099872,6917971777834.86,29335971204.4874,55
8,"n",2.4,251,49,"trimmed",55,21365954.8099872,6917971777834.86,29335971204.4874,55
8,"n",2.4,251,49,"truth",7,40.6552635865678,154.510938571712,61.7114158281096,6
8,"n",2.4,251,49,"selected",10,2093.58687228957,321070.770910714,538.947067076436,9
9,"n",2.4,251,49,"full",55,33261539801.3052,1e+16,112589990684262,55
9,"n",2.4,251,49,"trimmed",55,33261539801.3052,1e+16,112589990684262,55
9,"n",2.4,251,49,"truth",7,4804.56653559295,119860.077236925,22176.2491104565,7
9,"n",2.4,251,49,"selected",12,139899.40289185,163409315.528062,57454.9534924963,12
0,"n",2.2,158,49,"full",55,60237306072.1817,1e+16,43724268226898,55
0,"n",2.2,158,49,"trimmed",55,60237306072.1817,1e+16,43724268226898,55
0,"n",2.2,158,49,"truth",7,425.770373645075,4570.88363355065,1169.44236322281,7
0,"n",2.2,158,49,"selected",13,16220.130512504,17622279.9078138,2910730.79676883,13
1,"n",2.2,158,49,"full",55,462597206.296842,1501199875790165,14863365106833.3,55
1,"n",2.2,158,49,"trimmed",55,462597206.296842,1501199875790165,14863365106833.3,55
1,"n",2.2,158,49,"truth",7,1665.64302953629,110055.894091765,9097.79278104605,7
1,"n",2.2,158,49,"selected",10,2005.71500840506,144024.173785132,592.295759758184,10
2,"n",2.2,158,49,"full",55,2185793414.29378,1e+16,13168419963071.6,55
2,"n",2.2,158,49,"trimmed",55,2185793414.29378,1e+16,13168419963071.6,55
2,"n",2.2,158,49,"truth",7,177.242185828929,2627.54752112244,168.64216421041,7
2,"n",2.2,158,49,"selected",20,168567.052428262,1211151335.40243,10429656.6714493,20
3,"n",2.2,158,49,"full",55,55958698.6831071,57370695890070,467396567627.056,55
3,"n",2.2,158,49,"trimmed",55,55958698.6831071,57370695890070,467396567627.056,55
3,"n",2.2,158,49,"truth",7,1094.02800986242,89261.365092565,9666.89927912039,7
3,"n",2.2,158,49,"selected",8,381.127230290106,14247.4200839516,532.477341039271,8
4,"n",2.2,158,49,"full",55,984053390.405085,9007199254740992,7764826943742.23,55
4,"n",2.2,158,49,"trimmed",55,984053390.405085,9007199254740992,7764826943742.23,55
4,"n",2.2,158,49,"truth",7,980.992854633509,14890.0956162048,6472.96311781114,7
4,"n",2.2,158,49,"selected",14,21652.0010207376,35662909.1232647,101077.352514866,14
5,"n",2.2,158,49,"full",55,1621426239.50683,9007199254740992,195808679450891,55
5,"n",2.2,158,49,"trimmed",55,1621426239.50683,9007199254740992,195808679450891,55
5,"n",2.2,158,49,"truth",7,324.966772567372,1730.64093574242,221.688238493652,7
5,"n",2.2,158,49,"selected",20,375505.216567872,2030760196.97532,1948368.01266678,20
6,"n",2.2,158,49,"full",55,576927984698.188,1e+16,500399958596722,55
6,"n",2.2,158,49,"trimmed",55,576927984698.188,1e+16,500399958596722,55
6,"n",2.2,158,49,"truth",7,4290.21049766423,62304.489925627,32886.5624709794,7
6,"n",2.2,158,49,"selected",11,53465.8555935636,342540742.498002,2471357.74206488,11
7,"n",2.2,158,49,"full",55,2966339528.30054,9007199254740992,22239998159854.3,55
7,"n",2.2,158,49,"trimmed",55,2966339528.30054,9007199254740992,22239998159854.3,55
7,"n",2.2,158,49,"truth",7,482.555983168162,3215.91711435464,661.29604916714,7
7,"n",2.2,158,49,"selected",10,5178.60062112119,1292651.16961975,9500.2978909764,10
8,"n",2.2,158,49,"full",55,72375467.8663112,90071992547409.9,452236745229.753,55
8,"n",2.2,158,49,"trimmed",55,72375467.8663112,90071992547409.9,452236745229.753,55
8,"n",2.2,158,49,"truth",7,518.652733212708,17222.722441082,2039.27278241946,7
8,"n",2.2,158,49,"selected",16,35133.1752278719,67444549.2740571,234247.84917867,16
9,"n",2.2,158,49,"full",55,56805684347.2199,1e+16,500399958596722,55
9,"n",2.2,158,49,"trimmed",55,56805684347.2199,1e+16,500399958596722,55
9,"n",2.2,158,49,"truth",7,18997.903434967,2522128.18129376,482022.849587121,7
9,"n",2.2,158,49,"selected",7,4760.8834960596,524839.137714017,151833.258474366,7
0,"n",2,100,49,"full",55,237352024980.243,1e+16,750599937895083,55
0,"n",2,100,49,"trimmed",55,237352024980.243,1e+16,750599937895083,55
0,"n",2,100,49,"truth",7,4965.88154325819,591027.518642235,139468.490043571,7
0,"n",2,100,49,"selected",6,29644.9228033743,51352246.3119945,6804506.90696824,6
1,"n",2,100,49,"full",55,11579808886.6954,1e+16,1801439850948198,55
1,"n",2,100,49,"trimmed",55,11579808886.6954,1e+16,1801439850948198,55
1,"n",2,100,49,"truth",7,2428.68056299645,214330.802207199,12308.5325432847,7
1,"n",2,100,49,"selected",17,32078.0899415437,30871069.8299016,2305513.73493053,17
2,"n",2,100,49,"full",55,19295340271.7961,1e+16,1801439850948198,55
2,"n",2,100,49,"trimmed",55,19295340271.7961,1e+16,1801439850948198,55
2,"n",2,100,49,"truth",7,1777.56841034198,152127.864701049,12352.8172497719,7
2,"n",2,100,49,"selected",18,4741002.05796817,1035667385850.41,218271226.810098,18
3,"n",2,100,49,"full",55,2475356421.945,9007199254740992,225179981368525,55
3,"n",2,100,49,"trimmed",55,2475356421.945,9007199254740992,225179981368525,55
3,"n",2,100,49,"truth",7,1566.86481881243,90427.806396097,17520.4062941358,7
3,"n",2,100,49,"selected",13,4825.40225999886,1113992.31474198,184646.380531247,13
4,"n",2,100,49,"full",55,3224806663803.75,1e+16,1801439850948198,55
4,"n",2,100,49,"trimmed",55,3224806663803.75,1e+16,1801439850948198,55
4,"n",2,100,49,"truth",7,12738.4812517817,792583.252079705,372601.104757245,7
4,"n",2,100,49,"selected",9,46475.3675205411,24861413.327691,6952017.06552457,9
5,"n",2,100,49,"full",55,68114718152.6507,1e+16,2251799813685248,55
5,"n",2,100,49,"trimmed",55,68114718152.6507,1e+16,2251799813685248,55
5,"n",2,100,49,"truth",7,3718.52678454803,236957.508735714,21611.0792848493,7
5,"n",2,100,49,"selected",20,5626259.27935317,408119585624.875,7641455189.7552,20
6,"n",2,100,49,"full",55,33003867794897.8,1e+16,3002399751580330,55
6,"n",2,100,49,"trimmed",55,33003867794897.8,1e+16,3002399751580330,55
6,"n",2,100,49,"truth",7,42506.2527265045,6966991.85896507,5658021.05964521,7
6,"n",2,100,49,"selected",13,10041135.8571908,618456416831.982,52377486696.5231,13
7,"n",2,100,49,"full",55,32437421739933.3,1e+16,2251799813685248,55
7,"n",2,100,49,"trimmed",55,32437421739933.3,1e+16,2251799813685248,55
7,"n",2,100,49,"truth",7,18028.534771556,1090756.34945034,641353.585839571,7
7,"n",2,100,49,"selected",12,754191.103664742,2053726610.44584,59534730.8099592,12
8,"n",2,100,49,"full",55,10548302624.6984,1e+16,474063118670578,55
8,"n",2,100,49,"trimmed",55,10548302624.6984,1e+16,474063118670578,55
8,"n",2,100,49,"truth",7,1389.71754574647,52100.4607290461,11653.5559238293,7
8,"n",2,100,49,"selected",8,1898.37443396562,214852.496497892,7657.15833918581,8
9,"n",2,100,49,"full",55,595730844774.32,1e+16,1501199875790165,55
9,"n",2,100,49,"trimmed",55,595730844774.32,1e+16,1501199875790165,55
9,"n",2,100,49,"truth",7,11449.3690285777,1248906.5305358,155950.229493438,7
9,"n",2,100,49,"selected",5,41.4661611253341,116.075755554721,27.1133099960085,4
