"system","eq","trial","snr","log10n","n","sg_order","sg_window","states","m","p","stride","arm","K","selected","selected_intercept","n_selected","kept","kept_intercept","n_kept","n_true_kept","n_spurious_selected","n_spurious_kept","success","max_rel_coef_err","int_mean","int_lo","int_hi","ols_int_true_support","ols_int_se","ols_int_t","sigma_true_support","rho1_true_support","sigma_kept","det_error_mean","det_error_sd","det_error_max","t_stan_s"
"dadras",1,6,49,5.5,316228,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,6.07263415859371e-05,NA,NA,NA,-0.000184709267548296,0.000251348405808351,-0.734873439735017,0.0547792298780022,0.0721927132632162,0.0547792559740615,2.13465053024399e-08,0.000416932980080271,0.0034515271249802,15.4987981319427
"dadras",1,6,49,5.5,316228,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,2.24336990481966e-05,NA,NA,NA,-0.000204098510538196,0.000379740430721889,-0.537468475901298,0.0828087984563684,-0.301727365211731,0.0828088182719803,3.59250828753946e-09,1.10296041487032e-06,9.11445886231377e-06,15.4007458686829
"dadras",1,6,49,5.5,316228,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.68627321499581e-05,NA,NA,NA,-0.000214798232380073,0.000151134167809383,-1.42124203608932,0.0223040486405331,0.109796956702925,0.0223041315097678,5.58447771097958e-09,1.88553145508249e-05,9.29589736839986e-05,8.47687029838562
"dadras",1,6,49,5.5,316228,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,6.92972815969423e-06,NA,NA,NA,-0.00021122965950992,0.000216094041622834,-0.977489513008393,0.0319449585270942,-0.259428743944381,0.0319450099152631,3.59041465865222e-09,5.69874120227706e-07,5.19859933945099e-06,8.5572395324707
"dadras",1,6,49,5.5,316228,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000108304075802979,NA,NA,NA,-0.000173993695134511,0.000251873879357191,-0.690796900331871,0.054893741185009,0.0696631606879099,0.0548937675864746,2.13465053024399e-08,0.000416932980080271,0.0034515271249802,15.5714883804321
"dadras",1,6,49,5.5,316228,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000203146486525974,NA,NA,NA,-0.000132410906498279,0.000379505576327968,-0.348903717777917,0.0827575583767446,-0.300842359110668,0.0827575622069915,3.59250828753946e-09,1.10296041487032e-06,9.11445886231377e-06,15.4755136966705
"dadras",1,6,49,5.5,316228,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.61875525370725e-05,NA,NA,NA,-0.000228085228950679,0.000151160520321969,-1.50889417729484,0.0223079353284213,0.109604398847121,0.0223080502846512,5.58447771097958e-09,1.88553145508249e-05,9.29589736839986e-05,8.07165503501892
"dadras",1,6,49,5.5,316228,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,3.07951488499233e-05,NA,NA,NA,-0.000217063003487937,0.000216107732300089,-1.00442034710041,0.0319469786578715,-0.25984389596791,0.0319470442967617,3.59041465865222e-09,5.69874120227706e-07,5.19859933945099e-06,8.17846918106079
"dadras",1,7,49,5.5,316228,4,13,"smoothed",NA,NA,NA,"sg",316228,"x1;x2;x2 x3",TRUE,3,"x1;x2;x2 x3",TRUE,3,3,0,0,FALSE,0.00789506790563312,0.0039180493098077,0.00271642570753012,0.00512129305014669,0.00394425273083513,0.000733459231767267,5.37760322592364,0.393562421699708,0.782770978565619,0.393562421986899,1.71619167019276e-06,0.338164494723652,26.7992252544502,102.640614032745
"dadras",1,7,49,5.5,316228,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,2.36434242156597e-05,NA,NA,NA,0.000306802891443719,0.000253490843541423,1.21031153298278,0.0554494831606356,0.0731610164914798,0.0554495703611854,8.72128944516261e-08,0.000424742255409829,0.00318985071278632,15.1997754573822
"dadras",1,7,49,5.5,316228,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,3.273773939938e-05,NA,NA,NA,0.000295638634839505,0.000383831005485268,0.770231249207543,0.0840062622265749,-0.303555440576705,0.0840062994188206,7.32971540927633e-09,1.10961657453655e-06,8.96827818053225e-06,15.0898134708405
"dadras",1,7,49,5.5,316228,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,5.16037671065561e-05,NA,NA,NA,0.000288418118611403,0.000153248098970451,1.8820339080814,0.0227030322280851,0.112973748769177,0.022703191175933,1.27578808323976e-08,1.92530056921381e-05,9.48752757885529e-05,9.24781799316406
"dadras",1,7,49,5.5,316228,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.56596440506774e-05,NA,NA,NA,0.00029098755423769,0.000219359641007312,1.32653186749148,0.0325494377639474,-0.257181497383472,0.032549540607034,7.30148752991425e-09,5.73985298843247e-07,4.9713696910203e-06,13.7293739318848
"dadras",1,7,49,5.5,316228,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,8.43099305692559e-05,NA,NA,NA,0.000321538010579921,0.000253959681880762,1.26609865077279,0.0555520275066317,0.072163187460104,0.0555521017900736,8.72128944516261e-08,0.000424742255409829,0.00318985071278632,15.0935971736908
"dadras",1,7,49,5.5,316228,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000213244657188009,NA,NA,NA,0.000352282604390542,0.000382442200023478,0.921139467268299,0.0837022782421862,-0.299710887914031,0.0837023315553485,7.32971540927633e-09,1.10961657453655e-06,8.96827818053225e-06,16.7028293609619
"dadras",1,7,49,5.5,316228,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,5.11167349843689e-05,NA,NA,NA,0.000273827202159537,0.000153272845878759,1.7865343374399,0.0227066959477366,0.11263644483235,0.0227068355414487,1.27578808323976e-08,1.92530056921381e-05,9.48752757885529e-05,8.00642800331116
"dadras",1,7,49,5.5,316228,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,3.77324217163041e-05,NA,NA,NA,0.000283136159180468,0.000219623451553577,1.28918909696397,0.0325885783564977,-0.257706675251732,0.0325886912714555,7.30148752991425e-09,5.73985298843247e-07,4.9713696910203e-06,13.4993662834167
"dadras",1,8,49,5.5,316228,4,13,"smoothed",NA,NA,NA,"sg",316228,"x1;x2;x2 x3",TRUE,3,"x1;x2;x2 x3",TRUE,3,3,0,0,FALSE,0.00745798121657722,0.00407580028984145,0.00294972352893265,0.00520061232106109,0.00406865372290591,0.000689811004933938,5.89821515430238,0.371572362654239,0.782170443567189,0.371572363629606,-3.92438710645053e-07,0.312375670153271,23.4557432920123,91.2090878486633
"dadras",1,8,49,5.5,316228,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000149370500085899,NA,NA,NA,7.03613873956547e-05,0.000251972072506887,0.27924280137725,0.0553283162489826,0.0678703089566303,0.0553283197661131,-2.45019171828109e-08,0.000415752268107157,0.00335864988095835,14.4253425598145
"dadras",1,8,49,5.5,316228,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000111021812817746,NA,NA,NA,9.39580508326967e-05,0.000381463889634166,0.246309161590118,0.083809091160689,-0.302987342442206,0.0838090984487749,8.70696508250835e-09,1.08474915238776e-06,8.78264388859407e-06,21.852043390274
"dadras",1,8,49,5.5,316228,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000105442512265963,NA,NA,NA,8.06182802855977e-05,0.000150663328508092,0.535088936929121,0.0224036990829899,0.106423255494019,0.0224037078383403,6.41286903732821e-09,1.8836429302135e-05,9.97663542658955e-05,14.3693110942841
"dadras",1,8,49,5.5,316228,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000103435233093307,NA,NA,NA,7.50349474020874e-05,0.000215970682566245,0.347431172187326,0.0321678123529894,-0.261110153672848,0.0321678181108056,8.71457549820196e-09,5.66924694246402e-07,4.97029206769639e-06,8.15022206306458
"dadras",1,8,49,5.5,316228,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000191374086627061,NA,NA,NA,0.000101784005393537,0.000252162226921517,0.403644933803731,0.0553700596564328,0.0669525100761537,0.0553700691651601,-2.45019171828109e-08,0.000415752268107157,0.00335864988095835,18.2266256809235
"dadras",1,8,49,5.5,316228,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000201501847502339,NA,NA,NA,0.000148161946810943,0.000379572756802383,0.390338727307769,0.0833935780948314,-0.299436541124143,0.0833935980376476,8.70696508250835e-09,1.08474915238776e-06,8.78264388859407e-06,15.4241895675659
"dadras",1,8,49,5.5,316228,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000100095998888383,NA,NA,NA,6.75952170247105e-05,0.000150647585724404,0.448697645565789,0.0224013553022745,0.106730268943726,0.0224013693325039,6.41286903732821e-09,1.8836429302135e-05,9.97663542658955e-05,12.5657200813293
"dadras",1,8,49,5.5,316228,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000108611656820079,NA,NA,NA,7.02422422080637e-05,0.000215956653348227,0.325260838779526,0.0321657188425969,-0.260656106741926,0.0321657230471598,8.71457549820196e-09,5.66924694246402e-07,4.97029206769639e-06,8.28706526756287
"dadras",1,9,49,5.5,316228,4,13,"smoothed",NA,NA,NA,"sg",316228,"x1;x2;x2 x3",TRUE,3,"x1;x2;x2 x3",TRUE,3,3,0,0,FALSE,0.00878483751356068,0.00483736007016367,0.00352871016770743,0.00615936847918332,0.00485183442905604,0.000787219290149558,6.16325652809432,0.42449707785143,0.782812497672032,0.424497078850335,-4.010445322207e-07,0.377158887746298,35.1522161772298,126.149327039719
"dadras",1,9,49,5.5,316228,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,5.58862015545661e-05,NA,NA,NA,0.000168297924899356,0.000253527910420152,0.663824052430555,0.0557300203194445,0.0680992897898184,0.055730044649759,1.38123847571481e-08,0.000421687703515256,0.00332750565215179,23.1288800239563
"dadras",1,9,49,5.5,316228,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,2.55707056774891e-05,NA,NA,NA,0.000184394613987606,0.000383460579347611,0.480869804925764,0.0843381336723468,-0.30304447174089,0.0843381484882413,8.1721713114688e-09,1.09251397565569e-06,8.79839538470151e-06,21.9792530536652
"dadras",1,9,49,5.5,316228,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,2.04743205964617e-05,NA,NA,NA,0.000167389259732972,0.000151002983318329,1.10851624288839,0.022479595200988,0.0978267717056711,0.02247964441713,8.62350113434608e-09,1.91073340310369e-05,9.45976802455561e-05,13.3894529342651
"dadras",1,9,49,5.5,316228,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.7601582140785e-05,NA,NA,NA,0.000167501778512512,0.000216827767790115,0.772510736146352,0.0323307677172166,-0.268581709994838,0.0323308018171496,8.17704294443521e-09,5.74505392514872e-07,4.76354203726714e-06,13.0219149589539
"dadras",1,9,49,5.5,316228,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,9.62200103553634e-05,NA,NA,NA,0.000196862454803379,0.000254092030571977,0.774768316661604,0.0558540126328013,0.0653086258848368,0.0558540390210147,1.38123847571481e-08,0.000421687703515256,0.00332750565215179,21.9411940574646
"dadras",1,9,49,5.5,316228,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000196742832423353,NA,NA,NA,0.000263670625221137,0.000383433850596045,0.687656097163209,0.0843322288093184,-0.303320490417375,0.0843322573911621,8.1721713114688e-09,1.09251397565569e-06,8.79839538470151e-06,21.6293611526489
"dadras",1,9,49,5.5,316228,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.35292196047066e-05,NA,NA,NA,0.000150632838992587,0.000151017018362808,0.997456052474177,0.0224816814821411,0.0977800883439086,0.0224817220832913,8.62350113434608e-09,1.91073340310369e-05,9.45976802455561e-05,13.2916798591614
"dadras",1,9,49,5.5,316228,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.72167863225307e-05,NA,NA,NA,0.000156110851316166,0.000216902042852769,0.719729741882293,0.0323418378131358,-0.268497714616167,0.0323418597072637,8.17704294443521e-09,5.74505392514872e-07,4.76354203726714e-06,12.2733659744263
"dadras",1,10,49,5.5,316228,4,13,"smoothed",NA,NA,NA,"sg",316228,"x1;x2;x2 x3",TRUE,3,"x1;x2;x2 x3",TRUE,3,3,0,0,FALSE,0.00892338539869397,0.00437081102438369,0.00301999239292956,0.00565222571705212,0.00436830144678421,0.000809537944254018,5.39604286345041,0.43287283712737,0.782129516793685,0.43287283817978,-4.50453054163105e-07,0.386349491607148,32.3784276511177,90.4381468296051
"dadras",1,10,49,5.5,316228,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,8.07211699767381e-05,NA,NA,NA,-5.19412514536986e-06,0.000254348964020631,-0.0204212553621745,0.055436514733321,0.0691103473615316,0.0554365151855662,9.73614596816367e-09,0.000418433516989571,0.00333059305063443,14.5675072669983
"dadras",1,10,49,5.5,316228,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.76392329933351e-05,NA,NA,NA,1.14461131004383e-06,0.000384631259287795,0.00297586657975552,0.0838820005571253,-0.300861698074558,0.0838820018216364,6.1406642030558e-09,1.09244435222022e-06,8.71857609041626e-06,14.2942099571228
"dadras",1,10,49,5.5,316228,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.00503856189024e-05,NA,NA,NA,1.01375746696154e-05,0.000152448639441186,0.066498295470367,0.0224972611156586,0.115331002228902,0.0224972617206471,7.60872281341479e-09,1.89325637759336e-05,0.000108706316328977,8.411789894104
"dadras",1,10,49,5.5,316228,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.10736267474713e-05,NA,NA,NA,7.48739016740778e-06,0.00021870592473176,0.0342349672355286,0.0323312909359617,-0.256281351578517,0.0323312924365708,6.14705960546551e-09,5.74451420986405e-07,4.44372103913793e-06,7.64402770996094
"dadras",1,10,49,5.5,316228,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.29398646764056e-05,NA,NA,NA,1.60924681457593e-05,0.00025489502328689,0.0631337086862102,0.0555555181979162,0.0661641174147734,0.0555555192032951,9.73614596816367e-09,0.000418433516989571,0.00333059305063443,14.9479098320007
"dadras",1,10,49,5.5,316228,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000177787493419745,NA,NA,NA,7.18068278690821e-05,0.000385135209346589,0.186445762751497,0.0839918734230332,-0.302278769258956,0.0839918785629392,6.1406642030558e-09,1.09244435222022e-06,8.71857609041626e-06,14.305650472641
"dadras",1,10,49,5.5,316228,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,3.29032562685905e-05,NA,NA,NA,-8.25911517663885e-06,0.00015242880605667,-0.0541834275968039,0.0224943311275422,0.115312317450848,0.0224943330896502,7.60872281341479e-09,1.89325637759336e-05,0.000108706316328977,7.12091445922852
"dadras",1,10,49,5.5,316228,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.8205441611352e-05,NA,NA,NA,-4.63562362381392e-06,0.000218772229812141,-0.0211892689844343,0.0323410877465767,-0.25631366239091,0.0323410892368014,6.14705960546551e-09,5.74451420986405e-07,4.44372103913793e-06,8.19060707092285
"dadras",1,11,49,5.5,316228,4,13,"smoothed",NA,NA,NA,"sg",316228,"x1;x2;x2 x3",TRUE,3,"x1;x2;x2 x3",TRUE,3,3,0,0,FALSE,0.00963750419363305,0.00500713456756199,0.00358068472422112,0.00642565012368076,0.00501260741475252,0.000868940409715191,5.76864346358973,0.467820472417458,0.773257129001893,0.467820472959687,-3.203811449938e-06,0.429113968926723,54.4998647529434,110.118067741394
"dadras",1,11,49,5.5,316228,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000100882177744732,NA,NA,NA,0.000108640345275161,0.000251037542571518,0.432765331281916,0.0550931009192524,0.074403654980745,0.0550931062964972,1.15564121277768e-07,0.000416755254003212,0.00397107292469911,15.1903548240662
"dadras",1,11,49,5.5,316228,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000153797826460966,NA,NA,NA,0.000113897071858129,0.000380585512833692,0.299268017350676,0.0835713956670969,-0.303410150770295,0.0835713982390113,6.79588966864757e-09,1.07981168554272e-06,8.92433235577528e-06,21.4368782043457
"dadras",1,11,49,5.5,316228,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000119413193276463,NA,NA,NA,0.000120946625109658,0.000151547554832091,0.798077047456575,0.0225217901778006,0.10025167397771,0.0225218150441124,1.21601214297738e-08,1.88621423853756e-05,0.000106974348748068,8.4528706073761
"dadras",1,11,49,5.5,316228,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000132653022155593,NA,NA,NA,0.000125362346746475,0.000216928713865748,0.577896510390316,0.0322915940948067,-0.264976389104878,0.0322916159063902,6.80741848067495e-09,5.64738737671985e-07,4.8657798323859e-06,12.2767295837402
"dadras",1,11,49,5.5,316228,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000105458794749621,NA,NA,NA,0.000128137843243973,0.000251776770849521,0.508934334218452,0.0552553200133271,0.0708537020812271,0.0552553318071869,1.15564121277768e-07,0.000416755254003212,0.00397107292469911,15.2408318519592
"dadras",1,11,49,5.5,316228,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000243190030935203,NA,NA,NA,0.000174237956366368,0.000380991700027981,0.457327433520395,0.0836605614432533,-0.305346518485893,0.0836605816490697,6.79588966864757e-09,1.07981168554272e-06,8.92433235577528e-06,21.9839873313904
"dadras",1,11,49,5.5,316228,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000125565787052473,NA,NA,NA,9.98795156095071e-05,0.000151609906048518,0.658792807229521,0.0225310523952946,0.100026337533735,0.0225310730110573,1.21601214297738e-08,1.88621423853756e-05,0.000106974348748068,11.5441482067108
"dadras",1,11,49,5.5,316228,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000136013119633738,NA,NA,NA,0.000105017942981607,0.00021711578801405,0.483695561443052,0.0323194361742617,-0.265209947627015,0.0323194460881712,6.80741848067495e-09,5.64738737671985e-07,4.8657798323859e-06,12.8009524345398
"dadras",1,12,49,5.5,316228,4,13,"smoothed",NA,NA,NA,"sg",316228,"x1;x2;x2 x3",TRUE,3,"x1;x2;x2 x3",TRUE,3,3,0,0,FALSE,0.0133195383940828,0.00740737175304988,0.00555212250394889,0.00932245596595731,0.00741613310126193,0.00115584556125414,6.41619724110468,0.62257908583668,0.758615964031381,0.622579086054377,2.04654070317016e-06,0.605019491914643,81.1469734921722,94.7617638111115
"dadras",1,12,49,5.5,316228,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,7.44485225609992e-05,NA,NA,NA,-1.06096235031674e-05,0.000252773046488362,-0.0419729225507274,0.0554993252917837,0.0696757214183494,0.0554993254179153,-4.99386654474808e-08,0.000423104246020461,0.00433654878831646,14.8966052532196
"dadras",1,12,49,5.5,316228,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.07978920893282e-05,NA,NA,NA,6.49322385409814e-06,0.000382858475004056,0.0169598540401368,0.0841084143876978,-0.304753778554129,0.0841084152822639,6.88815849232313e-09,1.09210835757661e-06,9.56861267553677e-06,21.3449096679688
"dadras",1,12,49,5.5,316228,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,2.69888028093924e-05,NA,NA,NA,-1.16829099152822e-05,0.000152443842308552,-0.0766374668754126,0.0226672199047089,0.12273074093393,0.0226672204049501,3.97353112875099e-09,1.9193556379687e-05,0.000137741127412383,8.31963586807251
"dadras",1,12,49,5.5,316228,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,2.52347030218316e-05,NA,NA,NA,-1.35225011746038e-05,0.000217695753525028,-0.0621165133248644,0.0324219179745802,-0.253835938645266,0.0324219183878791,6.91055172268084e-09,5.66647408330679e-07,5.70803581467771e-06,12.1483688354492
"dadras",1,12,49,5.5,316228,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000134063789497096,NA,NA,NA,2.22962888571779e-05,0.000254179557769459,0.0877186546897712,0.0558081288739949,0.06171030598556,0.0558081290472885,-4.99386654474808e-08,0.000423104246020461,0.00433654878831646,14.5425777435303
"dadras",1,12,49,5.5,316228,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",52701,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000269209062404574,NA,NA,NA,0.000103351480798934,0.000387356948169009,0.266811996757678,0.0850966367904342,-0.317497456521016,0.0850966442685434,6.88815849232313e-09,1.09210835757661e-06,9.56861267553677e-06,22.001074552536
"dadras",1,12,49,5.5,316228,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,2.14505210420439e-05,NA,NA,NA,-3.36796329490059e-05,0.000152492670144822,-0.220860667709604,0.0226744764441542,0.122386438591469,0.0226744797565261,3.97353112875099e-09,1.9193556379687e-05,0.000137741127412383,9.93989229202271
"dadras",1,12,49,5.5,316228,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",24322,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,2.83481946281583e-05,NA,NA,NA,-3.09727433049064e-05,0.000217946573170784,-0.14211163247167,0.0324592673008122,-0.254336593429143,0.0324592693516435,6.91055172268084e-09,5.66647408330679e-07,5.70803581467771e-06,12.0949828624725
"dadras",1,13,49,5.5,316228,4,13,"smoothed",NA,NA,NA,"sg",316228,"x1;x2;x2 x3",TRUE,3,"x1;x2;x2 x3",TRUE,3,3,0,0,FALSE,0.0105032539801719,0.00554620790210581,0.0041375158355115,0.00703367472699681,0.0055870707284174,0.000903998058950006,6.18040124434203,0.486160278037023,0.778614847258561,0.486160279100903,3.21964105686997e-06,0.452737480543688,45.9993177480937,96.6022477149963
