"system","eq","trial","snr","log10n","n","sg_order","sg_window","states","m","p","stride","arm","K","selected","selected_intercept","n_selected","kept","kept_intercept","n_kept","n_true_kept","n_spurious_selected","n_spurious_kept","success","max_rel_coef_err","int_mean","int_lo","int_hi","ols_int_true_support","ols_int_se","ols_int_t","sigma_true_support","rho1_true_support","sigma_kept","det_error_mean","det_error_sd","det_error_max","t_stan_s"
"aizawa",3,13,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,41,"x3;x1^2;x1 x2;x2^2;x1 x3;x1^3;x1^2 x2;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x1 x3^4",TRUE,28,6,35,22,FALSE,1,0.653101433420545,0.65116865005647,0.655112236047023,0.650029355356946,2.00882616206191e-08,32358666.3511859,3.40271228288285e-07,0.761739291964063,0.0100518418202008,-9.52427384509551e-08,3.6749692352275e-05,0.000143186119544336,24.3212387561798
"aizawa",3,13,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,41,"x3;x1^2;x1 x2;x2^2;x1 x3;x1^3;x1^2 x2;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x1 x3^4",TRUE,28,6,35,22,FALSE,1,0.653106171925785,0.651191356969647,0.654990597021856,0.650000014366787,1.43754641619231e-08,45215932.3027962,2.4361262487178e-07,0.698867291711607,0.0101625969006157,-6.89798775129646e-10,2.46276886329341e-07,9.7030956147659e-07,13.9755616188049
"aizawa",3,13,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1 x2^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4",TRUE,41,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x2 x3^2;x2^3 x3^2",TRUE,11,7,34,4,FALSE,1.09501316210292e-05,0.650001869547173,0.650001773909314,0.65000196723132,0.650001836722051,1.54019195206888e-08,42202651.159742,1.75751492081386e-07,0.154557674321143,1.0200918590322e-07,1.24947310966625e-08,2.2674515177386e-06,8.4104713803379e-06,66.0384318828583
"aizawa",3,13,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x2;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x2;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,38,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3^2",TRUE,8,7,31,1,FALSE,1.08283467725734e-06,0.650000008117676,0.649999869477892,0.650000138644737,0.649999994573754,1.7173441258929e-08,37849140.7035732,1.96318511989079e-07,0.0835219805076548,1.28046094626887e-07,-1.74308957498314e-09,1.97613577266305e-07,7.62657092701069e-07,36.2729575634003
"aizawa",3,13,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,41,"x3;x1^2;x1 x2;x2^2;x1 x3;x1^3;x1^2 x2;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x1 x3^4",TRUE,28,6,35,22,FALSE,1,0.65303732293955,0.651179657699777,0.654965511279069,0.650029363303341,2.38535819641913e-08,27250807.2070332,4.04051269537737e-07,0.744030906751738,0.0100522328060111,-9.52427384509551e-08,3.6749692352275e-05,0.000143186119544336,22.2252140045166
"aizawa",3,13,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,41,"x3;x1^2;x1 x2;x2^2;x1 x3;x1^3;x1^2 x2;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x1 x3^4",TRUE,28,6,35,22,FALSE,1,0.653082287759978,0.65114259097155,0.655104339840542,0.650000021621479,1.77872836046063e-08,36542961.5938181,3.01430742472332e-07,0.699840431534078,0.0101618895302378,-6.89798775129646e-10,2.46276886329341e-07,9.7030956147659e-07,14.4666707515717
"aizawa",3,13,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1 x2^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4",TRUE,41,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x2 x3^2;x2^3 x3^2",TRUE,11,7,34,4,FALSE,9.99203958435002e-06,0.650001869039357,0.650001747669189,0.650001996481965,0.650001842359993,1.83836513962338e-08,35357602.7063458,2.097760703907e-07,0.0961379665972175,1.01987293101688e-07,1.24947310966625e-08,2.2674515177386e-06,8.4104713803379e-06,51.0092060565948
"aizawa",3,13,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x2;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x2;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,38,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^4 x2;x1^2 x2 x3^2",TRUE,9,7,31,2,FALSE,1.33740096996959e-06,0.650000013911833,0.649999847607929,0.650000188451849,0.650000000427178,2.08801300812029e-08,31130074.2811144,2.38691593261699e-07,0.0361555695406832,1.3116804994195e-07,-1.74308957498314e-09,1.97613577266305e-07,7.62657092701069e-07,33.2675030231476
"aizawa",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,45,"x2;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,42,7,38,35,FALSE,0.00021916074192968,0.650000692673622,0.650000510387304,0.650000873992624,0.649999910216457,2.3135601352075e-07,2809522.4339529,1.02603806062348e-05,0.967026504287656,2.73168184523263e-06,-1.55434189922254e-07,1.05735101643369e-05,0.000131359630474503,47.1651937961578
"aizawa",3,14,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,41,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x1^3 x3^2;x1^2 x2 x3^2;x2^3 x3^2;x1^2 x3^3",TRUE,13,7,34,6,FALSE,4.54573220498578e-05,0.650029429570973,0.650029319931225,0.650029539021863,0.650029355177513,1.79756381615494e-08,36161684.4606914,3.23966447827151e-07,0.771584587269067,1.35837823890267e-07,8.54362021926716e-08,3.45057279200726e-05,0.000138853426999597,30.4818866252899
"aizawa",3,14,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,41,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3",TRUE,15,7,34,8,FALSE,2.7637615168663e-06,0.650000000251248,0.649999919132061,0.650000076515448,0.650000019343482,1.17115220106197e-08,55500900.6305141,2.11139954500568e-07,0.688727664272102,1.33439233611989e-07,1.89420827984164e-09,2.14438478352788e-07,8.67539209026269e-07,31.8938426971436
"aizawa",3,14,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x1;x2;x3;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^3;x1 x2^4;x2^5;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,33,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,26,0,TRUE,3.04468501388655e-06,0.650001856612456,0.650001704812339,0.650002006945053,0.650001840528451,1.26309409677091e-08,51461078.1722579,1.53433885126816e-07,0.1342003851427,1.12184526283821e-07,2.96482608356116e-08,2.12678382675602e-06,8.1408371072067e-06,20.5602352619171
"aizawa",3,14,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^3;x1 x2^4;x2^5;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3",TRUE,33,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3^2",TRUE,8,7,26,1,FALSE,1.3390958359949e-06,0.649999990408588,0.649999897627385,0.650000080524886,0.650000000091391,1.38296905913072e-08,47000328.4455227,1.68219321282882e-07,0.045704205911405,1.2765580895425e-07,2.66545286892052e-09,1.7009666204012e-07,6.8695277888331e-07,28.3281819820404
"aizawa",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,41,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1^3 x3^2;x1^2 x2 x3^2;x2^3 x3^2;x1^2 x3^3",TRUE,14,7,34,7,FALSE,4.54702798209361e-05,0.650029432600604,0.650029313261068,0.650029548631691,0.650029360935505,2.13346713714419e-08,30468215.3110462,3.84504717887958e-07,0.747979954868522,1.39374646765953e-07,8.54362021926716e-08,3.45057279200726e-05,0.000138853426999597,24.1234443187714
"aizawa",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,41,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1^3 x3^2;x1^2 x2 x3^2;x2^3 x3^2;x1^2 x3^3",TRUE,14,7,34,7,FALSE,2.33422032258623e-06,0.649999998604055,0.649999913025101,0.650000086148875,0.650000025380793,1.48722814425854e-08,43705468.3163526,2.68123375877699e-07,0.686195466307593,1.32845032460271e-07,1.89420827984164e-09,2.14438478352788e-07,8.67539209026269e-07,30.7168853282928
"aizawa",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x1;x2;x3;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^3;x1 x2^4;x2^5;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,33,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2^3;x2^5;x1^2 x2 x3^2",TRUE,10,7,26,3,FALSE,3.07191206028179e-06,0.650001856308979,0.650001775702429,0.650001935211493,0.650001844967083,1.5134582000879e-08,42948120.0689474,1.83846770852615e-07,0.0662218122811986,1.18995812702227e-07,2.96482608356116e-08,2.12678382675602e-06,8.1408371072067e-06,32.7665886878967
"aizawa",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^3;x1 x2^4;x2^5;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3",TRUE,33,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x2^3;x1^2 x2 x3^2",TRUE,9,7,26,2,FALSE,1.47673074479826e-06,0.649999992452889,0.649999869253139,0.650000115118559,0.650000004322918,1.70132291418951e-08,38205563.3825735,2.06942724580622e-07,0.00130384503621059,1.40372218066044e-07,2.66545286892052e-09,1.7009666204012e-07,6.8695277888331e-07,28.7797181606293
"aizawa",3,15,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x1^4 x2;x1^2 x2^3;x2^5;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^2 x3^3;x2^2 x3^3",TRUE,29,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x1^4 x2;x1^2 x2^3;x2^5;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^2 x3^3;x2^2 x3^3",TRUE,27,6,23,21,FALSE,1,0.651778613416138,0.651292198450837,0.652287390046293,0.649999917396147,2.70391842544145e-07,2403918.37002267,1.06808092854521e-05,0.904359074577049,0.00728651390650503,-6.89735291161675e-09,1.12242273908502e-05,0.000303151633846865,9.33153319358826
"aizawa",3,15,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1 x2^2;x1^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x1^3 x2^2;x1^2 x2^3;x2^5;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x3^3;x2^2 x3^3",TRUE,28,"x3;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x1^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2^5;x1^2 x2^2 x3;x2^4 x3;x2^2 x3^3",TRUE,20,6,22,14,FALSE,1,0.651776076850015,0.650515788949834,0.653049072478898,0.650029338767732,2.22000795698152e-08,29280495.8974813,3.54928188877557e-07,0.777785057010129,0.00708345270412091,-3.18773432787145e-07,3.62888002985375e-05,9.77064566655139e-05,7.44479393959045
"aizawa",3,15,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1 x2^2;x1^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x1^3 x2^2;x1^2 x2^3;x2^5;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x3^3;x2^2 x3^3",TRUE,28,"x3;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x1^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2^5;x1^2 x2^2 x3;x2^4 x3;x1^2 x3^3;x2^2 x3^3",TRUE,21,6,22,15,FALSE,1,0.651762293232242,0.650514650560865,0.653011385928582,0.65000000966426,1.50684068686272e-08,43136611.2775715,2.41053730064321e-07,0.721985839530927,0.0071567466381719,-6.62476021406538e-09,2.43688249275158e-07,1.07851508268642e-06,7.37480497360229
"aizawa",3,15,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1^2;x2^2;x1 x3;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2",TRUE,12,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,5,0,TRUE,2.91866049151324e-06,0.650001836213191,0.650001744885558,0.650001941818191,0.65000183112531,1.6855425061189e-08,38563360.3878666,1.80640274556625e-07,0.154732441822864,1.66501016990702e-07,-1.98604695515255e-08,2.25824025906312e-06,5.46840128901049e-06,7.19232702255249
"aizawa",3,15,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1^2;x2^2;x1 x3;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2",TRUE,12,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,5,0,TRUE,1.49811351490836e-06,0.649999986533178,0.649999804112262,0.650000170144645,0.649999990988579,1.83333889135921e-08,35454437.477551,1.96944125583197e-07,0.0759124335129047,1.83106825373771e-07,-6.62080242220193e-09,1.98052092916016e-07,8.41655144800946e-07,11.7739541530609
